hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01446,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.005832211282227751,1406,0,natural,next_quarter,realized_plus_planned
hex_01447,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.009160909719111104,1314,0,natural,next_quarter,realized_plus_planned
hex_01448,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.023722729734612688,962,0,mixed,next_quarter,realized_plus_planned
hex_01449,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01747234755554758,1112,0,mixed,next_quarter,realized_plus_planned
hex_01450,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012382770679061055,1229,0,mixed,next_quarter,realized_plus_planned
hex_01451,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.007175527375033533,1377,0,natural,next_quarter,realized_plus_planned
hex_01452,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.006028982915947971,1405,0,natural,next_quarter,realized_plus_planned
hex_01453,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004418093906904304,1430,0,natural,next_quarter,realized_plus_planned
hex_01454,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.002970118944270776,1457,0,natural,next_quarter,realized_plus_planned
hex_01455,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0005299943602710177,1492,0,natural,next_quarter,realized_plus_planned
hex_01456,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0022953186178654465,1466,0,natural,next_quarter,realized_plus_planned
hex_01457,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0025129381265174165,1461,0,natural,next_quarter,realized_plus_planned
