hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00300,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0079,1159,0,urban,next_year,realized
hex_00301,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03440952380952381,823,0,urban,next_year,realized
hex_00302,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03433333333333333,824,0,urban,next_year,realized
hex_00303,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568594,0.11242222222222223,454,0,urban,next_year,realized
hex_00304,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.18854237144392333,0.3638285714285713,188,0,urban,next_year,realized
hex_00305,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1195310738056862,0.4971705960705961,101,1,urban,next_year,realized
hex_00306,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.09427118572196176,0.05387460317460317,639,0,urban,next_year,realized
hex_00307,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03093333333333333,858,0,urban,next_year,realized
hex_00308,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.607330479438152,56,1,urban,next_year,realized
hex_00309,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.2511194139194139,267,0,urban,next_year,realized
hex_00310,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.1869870552818829,337,0,urban,next_year,realized
hex_00311,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02612968563315161,915,0,urban,next_year,realized
hex_00312,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.040927203714160226,752,0,urban,next_year,realized
hex_00313,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,1074,0,urban,next_year,realized
hex_00314,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.033933333333333336,826,0,urban,next_year,realized
hex_00315,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.09427118572196176,0.052566666666666664,647,0,urban,next_year,realized
hex_00316,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1371,0,urban,next_year,realized
hex_00317,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03043296703296703,866,0,urban,next_year,realized
hex_00318,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.1971656735421442,328,0,urban,next_year,realized
