hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00369,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267912,0.03707719298245614,1063,0,urban,next_year,realized
hex_00370,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426786,0.08527719298245613,902,0,mixed,next_year,realized
hex_00371,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426788,0.5535714285714286,268,0,urban,next_year,realized
hex_00372,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.023566666666666666,1138,0,urban,next_year,realized
hex_00373,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.5978403531109411,223,0,urban,next_year,realized
hex_00374,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03314285714285714,1082,0,urban,next_year,realized
hex_00375,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03166666666666667,1089,0,urban,next_year,realized
hex_00376,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.008866666666666667,1279,0,urban,next_year,realized
hex_00377,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.565848629148629,253,0,mixed,next_year,realized
hex_00378,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0014333333333333333,1381,0,mixed,next_year,realized
hex_00379,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.00707391304347826,1305,0,mixed,next_year,realized
hex_00380,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.36348095238095246,517,0,urban,next_year,realized
hex_00381,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.8436361858299942,93,1,urban,next_year,realized
hex_00382,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010666666666666668,1257,0,urban,next_year,realized
hex_00383,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1451,0,urban,next_year,realized
hex_00384,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04089473684210526,1047,0,urban,next_year,realized
hex_00385,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.1195310738056857,0.8950787878787879,70,1,urban,next_year,realized
hex_00386,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.1195310738056858,0.23097512946823293,674,0,urban,next_year,realized
hex_00387,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0571968253968254,979,0,urban,next_year,realized
