hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01430,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03910361887268162,1164,0,urban,next_quarter,realized
hex_01431,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.044122639713910686,1106,0,urban,next_quarter,realized
hex_01432,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01977791145051785,1368,0,mixed,next_quarter,realized
hex_01433,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012033271754592276,1446,0,mixed,next_quarter,realized
hex_01434,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012067171728727136,1443,0,mixed,next_quarter,realized
hex_01435,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016352646063659198,1405,0,urban,next_quarter,realized
hex_01436,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03251168598624791,1227,0,urban,next_quarter,realized
hex_01437,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04285331748812773,1122,0,urban,next_quarter,realized
hex_01438,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.043701853494181424,1113,0,urban,next_quarter,realized
hex_01439,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03487266390803476,1205,0,urban,next_quarter,realized
hex_01440,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03804648345246943,1178,0,urban,next_quarter,realized
hex_01441,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.027942342070890375,1277,0,urban,next_quarter,realized
hex_01442,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.022788637970283968,1341,0,mixed,next_quarter,realized
hex_01443,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.009039243599770092,1472,0,mixed,next_quarter,realized
hex_01444,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.009360056391948543,1468,0,mixed,next_quarter,realized
hex_01445,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.009631950634350194,1465,0,mixed,next_quarter,realized
hex_01446,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012820043725010184,1434,0,mixed,next_quarter,realized
hex_01447,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01861960791186088,1378,0,urban,next_quarter,realized
hex_01448,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.048831608882465544,1057,0,urban,next_quarter,realized
hex_01449,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04152177010119878,1140,0,urban,next_quarter,realized
hex_01450,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.050314545448694944,1041,0,urban,next_quarter,realized
hex_01451,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.029923211811619763,1259,0,urban,next_quarter,realized
hex_01452,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.026005727142403005,1305,0,urban,next_quarter,realized
hex_01453,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02182407493025033,1349,0,natural,next_quarter,realized
hex_01454,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015072741908519106,1421,0,mixed,next_quarter,realized
hex_01455,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004218812893718843,1490,0,mixed,next_quarter,realized
hex_01456,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0068398161071200015,1484,0,mixed,next_quarter,realized
hex_01457,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0072458006448231724,1482,0,mixed,next_quarter,realized
hex_01458,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.007795592250506983,1480,0,mixed,next_quarter,realized
hex_01459,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010084751201210893,1463,0,mixed,next_quarter,realized
