hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01223,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568614,0.4917004422478109,326,0,urban,next_year,realized_plus_planned
hex_01224,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.0,0.11953107380568598,0.7554758518348683,126,1,mixed,next_year,realized_plus_planned
hex_01225,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.5,0.33333333333333337,0.9649809190809188,50,1,urban,next_year,realized_plus_planned
hex_01226,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.35859322141705674,0.11553650793650795,782,0,urban,next_year,realized_plus_planned
hex_01227,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.34989701065454637,0.352020634920635,519,0,mixed,next_year,realized_plus_planned
hex_01228,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047798,0.02036767676767677,1099,0,natural,next_year,realized_plus_planned
hex_01229,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1431,0,mixed,next_year,realized_plus_planned
hex_01230,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.002,1350,0,natural,next_year,realized_plus_planned
hex_01231,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.042745455995456004,965,0,natural,next_year,realized_plus_planned
hex_01232,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004533333333333333,1295,0,natural,next_year,realized_plus_planned
hex_01233,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.25,0.15708388461747688,0.44131648351648334,396,0,urban,next_year,realized_plus_planned
hex_01234,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.3333333333333333,0.26394450948535797,1.0626920634920636,35,1,urban,next_year,realized_plus_planned
hex_01235,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267926,0.3642288600288601,504,0,urban,next_year,realized_plus_planned
hex_01236,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267882,0.4887523587523588,329,0,urban,next_year,realized_plus_planned
hex_01237,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.26394450948535775,0.09964761904761905,813,0,urban,next_year,realized_plus_planned
hex_01238,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.20816647154392623,0.4777269841269842,337,0,urban,next_year,realized_plus_planned
hex_01239,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.0,0.26394450948535797,0.7882520923520921,115,1,urban,next_year,realized_plus_planned
hex_01240,2026-01-01,2026-03-01,1,0.0,1.0,1.0,0.0,0.34013872628660513,0.628743882433356,201,0,urban,next_year,realized_plus_planned
hex_01241,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.26394450948535775,0.19412215007215008,688,0,urban,next_year,realized_plus_planned
hex_01242,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047814,0.024696969696969696,1066,0,natural,next_year,realized_plus_planned
hex_01243,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,1323,0,urban,next_year,realized_plus_planned
hex_01244,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.026664441406546672,1051,0,natural,next_year,realized_plus_planned
hex_01245,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.059368969601565166,908,0,natural,next_year,realized_plus_planned
hex_01246,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0074,1251,0,natural,next_year,realized_plus_planned
hex_01247,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.28097203846084096,0.03420476190476191,1012,0,mixed,next_year,realized_plus_planned
hex_01248,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.5,0.3333333333333335,0.6702787878787879,166,0,mixed,next_year,realized_plus_planned
hex_01249,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.47812429522274336,0.13584225872167047,751,0,urban,next_year,realized_plus_planned
hex_01250,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.42760451905529484,0.23034115884115886,654,0,urban,next_year,realized_plus_planned
hex_01251,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.5,0.2390621476113715,1.0845542124542127,32,1,urban,next_year,realized_plus_planned
hex_01252,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568583,0.9535761904761902,60,1,urban,next_year,realized_plus_planned
hex_01253,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.2390621476113715,0.3513263292263293,523,0,urban,next_year,realized_plus_planned
hex_01254,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.30807344524960917,0.3117688311688312,570,0,urban,next_year,realized_plus_planned
hex_01255,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.11953107380568587,0.39206666666666656,472,0,urban,next_year,realized_plus_planned
hex_01256,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.12388815384336464,0.021038095238095238,1087,0,mixed,next_year,realized_plus_planned
hex_01257,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.12199012814035702,771,0,natural,next_year,realized_plus_planned
hex_01258,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004768115942028985,1290,0,natural,next_year,realized_plus_planned
hex_01259,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004200000000000001,1304,0,natural,next_year,realized_plus_planned
hex_01260,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.6959261833190445,0.4360046897546898,407,0,mixed,next_year,realized_plus_planned
hex_01261,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.8680277452573213,0.40096349206349197,459,0,urban,next_year,realized_plus_planned
hex_01262,2026-01-01,2026-03-01,2,0.0,1.0,1.0,0.0,0.6802774525732108,0.9378568966980734,67,1,urban,next_year,realized_plus_planned
hex_01263,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.5,0.3959167642280371,0.6406165413533833,189,0,urban,next_year,realized_plus_planned
hex_01264,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.6639855600539813,168,0,urban,next_year,realized_plus_planned
hex_01265,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267874,0.1249171717171717,767,0,urban,next_year,realized_plus_planned
hex_01266,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.2639445094853576,0.8096936507936509,105,1,urban,next_year,realized_plus_planned
hex_01267,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.5,0.39591676422803634,0.9061682539682542,78,1,urban,next_year,realized_plus_planned
hex_01268,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.5,0.3959167642280358,0.8622305037957212,86,1,urban,next_year,realized_plus_planned
hex_01269,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.17929661070852826,0.005238095238095238,1285,0,urban,next_year,realized_plus_planned
hex_01270,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07188721549959853,873,0,natural,next_year,realized_plus_planned
hex_01271,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004450655624568668,1296,0,natural,next_year,realized_plus_planned
hex_01272,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0008888888888888888,1372,0,natural,next_year,realized_plus_planned
hex_01273,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.5378898321255848,0.06543333333333334,888,0,natural,next_year,realized_plus_planned
hex_01274,2026-01-01,2026-03-01,2,0.0,0.0,0.0,0.5,0.6802774525732103,0.6730352647352645,164,0,urban,next_year,realized_plus_planned
